,,,,,,,,,,,,,,,,,,,,
         Opportunities,,,,,,,,,,Instructions:,"Enter your Opportunities in the table below. An Opportunity is a deal, potential sale, or any other business opportunity. 
The Opportunities listed here can be referenced via dropdowns in the other input sheets.",,,,,,,,,
,NO PRIORITY,Kirtland Community College,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Michigan Technological University,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Michigan Technological University,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Mott Community College,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Northwestern Michigan College,,,,,,,,SWAP,,,,,,,,,,
,A,Ohio University,,,,,,,,SWAP,,,,,,,,A,,
,NO PRIORITY,Ohio University Dining Services,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Sacred Heart Seminary,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Schoolcraft College,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Taylor University,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Univ of Indy Catering/Retail,,,,,,,,SWAP,,,,,,,,,,
,A,University of Dayton,,,,,SOLD-7,,,SWAP,,,,,,,,A,,
,NO PRIORITY,University of Indianapolis,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,University of Northwestern Ohio,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,West Shore Community College,,,,,,,,SWAP,,,,,,,,,,
,NO PRIORITY,Wright State University,,,,,,,,SWAP,,,,,,,,,,
,A,WASHINGTON TWP SCHOOLS WAREHOUSE,,,,,,,,SWAP,,,,,,,,A,,
,A,BAY CLIFF HEALTH CAMP,,,,,,,,SWAP,,,,,,,,A,,
,A,Bronson Behavioral Hospital,,,,,,,,SWAP,,,,,,,,A,,
,A,BROWN JUG,,,,,,,,SWAP,,,,,,,,A,,
,A,CASCADE HILLS COUNTRY CLUB  18682E,,,,,,,,SWAP,,,,,,,,A,,
,A,CHURCHILL'S FOOD & SPIRITS,,,,,,,,SWAP,,,,,,,,A,,
,A,COMMUNITY PROGRAMS,,,,,,,,SWAP,,,,,,,,A,,
,A,Western Michigan University,,6/6/2025,6/2/2025,,SOLD-7,,,Rapid Rasoi,,,,,,,,,,
,A,Crowes Nest Café,,,,,,,,SWAP,,,,,,,,A,,
,A,Double Down Desserts,,,,,,,,SWAP,,,,,,,,A,,
,A,FLAT ROCK CARE CENTER,,,,,,,,,,,,,,,,A,,
,A,GARLAND LODGE FOOD AND BEVERAGE,,,,,,,,,,,,,,,,A,,
,A,HENRY FORD COLLEGE,,,,,,,,,,,,,,,,A,,
,A,LINCOLN LAKE BAPTIST YOUTH CAMP,,,,,,,,,,,,,,,,A,,
,A,LOUHELEN BAHA'I SCHOOL,,,,,,,,,,,,,,,,A,,
,A,Mad Anthony - Taylor - 371788E,,,,,,,,,,,,,,,,A,,
,A,MARIA HEALTH CARE CENTER,,,,,,,,,,,,,,,,A,,
,A,MASON COUNTY CENTRAL SCHOOLS,,,,,,,,,,,,,,,,A,,
,A,MASON COUNTY CENTRAL SCHOOLS,,,,,,,,,,,,,,,,A,,
,A,MATADOR'S PIZZA & TAKE OUT,,,,,,,,,,,,,,,,A,,
,A,MDINING- TEST KITCHEN 689175,,,,,,,,,,,,,,,,A,,
,A,MDINING- TEST KITCHEN 689175,,,,,,,,,,,,,,,,A,,
,A,Memorial Healthcare - Cafe,,,,,,,,,,,,,,,,A,,
,A,MICH MED- UNIV HOSPITAL-DOCK 5- 202,,,,,,,,,,,,,,,,A,,
,A,MICH MED- UNIV HOSPITAL-DOCK 5- 202,,,,,,,,,,,,,,,,A,,
,A,MICHIGAN STATE POLICE TRAINING DIVI,,,,,,,,,,,,,,,,A,,
,A,MICHINDOH CONFERENCE CENTER,,,,,,,,,,,,,,,,,,
,A,Mise En Place Culinary Consulting,,,,,,,,,,,,,,,,,,
,A,MONROE ST DINER,,,,,,,,,,,,,,,,,,
,,NEW HUDSON INN 371779E,,,,,,,,,,,,,,,,,,
,,Northville Public Schools,,,,,,,,,,,,,,,,,,
,,Plant Based Coney's,,,,,,,,,,,,,,,,,,
,,RED BARON (THE),,,,,,,,,,,,,,,,,,
,,RIVERWALK GRILL,,,,,,,,,,,,,,,,,,
,,SAGINAW CLUB,,,,,,,,,,,,,,,,,,
,,SPECTRUM JUVENILE JUSTICE SERVICES,,,,,,,,,,,,,,,,,,
,,ST PETER LUTHERAN SCHOOL ACCOUNT,,,,,,,,,,,,,,,,,,
,,Telluride Association,,,,,,,,,,,,,,,,,,
,,The Heartlands,,,,,,,,,,,,,,,,,,
,,The Laundry,,,,,,,,,,,,,,,,,,
,,THE PITA POST,,,,,,,,,,,,,,,,,,
,,THE SAWMILL GOLF CLUB,,,,,,,,,,,,,,,,,,
,,The Vault Downtown,,,,,,,,,,,,,,,,,,
,,Treetops - Top Of Hill,,,,,,,,,,,,,,,,,,
,,Troy Escape,,,,,,,,,,,,,,,,,,
,A,MDINING- TEST KITCHEN 689175,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,MDINING- TEST KITCHEN 689175,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,ANDERSON FOODS,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Battle Alley Brewing Company,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,BAY CLIFF HEALTH CAMP,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Belva ,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,BENS SUPERCENTER,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Bluebird,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,BOARDWALK (THE),Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Boyne River Inn,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,BSA-COLE CANOE,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,C K O S - Catered Events ,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Cardinal Pizza,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,CDS - Miracle Camp and Retreat Cent,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Chart Room,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Chico's Bar and Grill,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,COMM ACTION - HEAD START,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,COUNTRY VIEW BULK FOODS,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Cut River Grille,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Daybreak Cafe,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,DELTON MEMORIAL VFW #422,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,DETROIT PIZZA FACTORY,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Dockside Torch Lake,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Double Down Desserts,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,DUCK LAKE COUNTRY CLUB 40461E,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Eighteen87,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,EMBASSY BAR & GRILL,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,FEED BAG CAFE (THE),Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,GAYLORD BOWLING CENTER,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,GILLIES CONEY ISLAND/MT MORRIS,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,HACIENDA MEXICAN REST H-1,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,HAMLIN PUB - ROCHESTER HILLS,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,HENRY FORD COLLEGE,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,HENRY'S RESTAURANT- OTTAWA,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,HOG'S BACK FOOD CO-OP\ CAROLYN PERU,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Jayell Smoke House,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,KEYS (THE),Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,LOUHELEN BAHA'I SCHOOL,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,MORRISON LAKE GOLF CLUB,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Mrs. C’s Grilled Cheese,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,POTTERVILLE INN,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,PRINCIPLE BUSINESS ENTERPRISES,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Put In Bay Resort,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,RIVER ROCK BAR & GRILL,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,RIVERFRONT GRILLE,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,RIVERWALK GRILL,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,ROYAL OAK AMERICAN LEGION,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,SAGINAW CLUB,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Shafer's Smoked Meats,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,shawnee country club,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,SMALL BATCH AT THE CUPOLA ROOM,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Smokin' Pigs by Bigs,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,ST PETER LUTHERAN SCHOOL ACCOUNT,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,SUNRISE WAREHOUSE,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,The Cortland Northview,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,The Little Store,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,The Mayfield Tavern,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,The Pepper Mill,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Towneplace Suites Ann Arbor,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Trackside Eatery & Pub,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,TRAILS END PUB,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Troy Escape,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Turnaround Bar And Grille,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Village Place- Greek,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Zachariah's Chocolates,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Zefs Lighthouse Tavern,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,MICHIGAN STATE POLICE TRAINING DIVI,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,SLOW'S TO GO 002,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Treetops - Top Of Hill,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,All Nite Mobile Cafe,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,BRIGHTMOOR CHRISTIAN CHURCH,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,CAMP BLODGETT,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,CAMP CO-BE-AC,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Carmella's Italian Ice,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,LINCOLN LAKE BAPTIST YOUTH CAMP,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,Sparrow Eaton,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,#REF!
,A,Gordon Food Service,ranch and bakeable,4/4/2025,3/31/2025,Closed,SOLD-7,4/11/2025,75.00%,Kaufholds,Ranch,,Gary,,,,,,,#REF!
,A,Gordon Food Service,ranch and bakeable,4/4/2025,3/31/2025,Closed,SOLD-7,4/11/2025,75.00%,Kaufholds,Bakeable,,Gary,,,,,,,#REF!
,A,The New Tubbs Lake Resort,Kaufholds NOVI Show lead,4/18/2025,4/14/2025,Open,Sampled/Visited invite-3,4/11/2025,75.00%,Kaufholds,Original White Cheddar,,Gary,,,,,,,0
,A,coppolillos,VAF,6/2/2025,6/2/2025,Open,Sampled/Visited invite-3,6/2/2025,75.00%,VAF,Red Romaine,,Gary,,,,,,,
,NO PRIORITY,Bowling Green Country Club,"kaufholds, BB, swap",5/9/2025,5/5/2025,,,,,,,,Gary,,,,,,,0
,NO PRIORITY,Jacob's Pub,Kaufholds,5/30/2025,5/26/2025,,Kaufholds,,,,,,Gary,,,,,,,0
,NO PRIORITY,Owensboro Convention,Swap,5/30/2025,5/26/2025,opem,Swap,,,,,,Gary,,,,,,,0
,A,Ohio State,,,,,,,,,,,Gary,,,,,,,
,A+,US Foods-Bensenville,TCCF-HOLIDAY,6/7/2025,6/2/2025,open,Contacted-phone/email-2,7/18/2025,50.00%,TCFB,,,Gary,,,,,,,0
,A+,US Foods-Wixom,TCCF-HOLIDAY,6/7/2025,6/2/2025,open,Contacted-phone/email-2,7/18/2025,50.00%,TCFB,,,Gary,,,,,,,#REF!
,NO PRIORITY,US Foods-Cleveland,TCCF-HOLIDAY,6/7/2025,6/2/2025,open,Contacted-phone/email-2,7/18/2025,50.00%,TCFB,,,Gary,,,,,,,0
,A+,US Foods-Milwaukee,TCCF-HOLIDAY,6/7/2025,6/2/2025,open,Contacted-phone/email-2,7/18/2025,50.00%,TCFB,,,Gary,,,,,,,#REF!
,A+,US Foods-Baraboo,TCCF-HOLIDAY,6/7/2025,6/2/2025,open,Contacted-phone/email-2,7/18/2025,50.00%,TCFB,,,Gary,,,,,,,0
,A+,US Foods-Fishers,TCCF-HOLIDAY,6/9/2025,6/9/2025,opem,Contacted-phone/email-2,7/18/2025,50.00%,TCFB,,,Gary,,,,,,,
,A,Ohio State,TCCF-HOLIDAY,6/7/2025,6/2/2025,open,Contacted-phone/email-2,7/18/2025,50.00%,TCFB,,,Gary,,,,,,,0
,A,GFS,TCCF-HOLIDAY,6/7/2025,6/2/2025,open,Contacted-phone/email-2,7/18/2025,50.00%,TCFB,,,Gary,,,,,,,0
,NO PRIORITY,RFD,TCCF-HOLIDAY,6/7/2025,6/2/2025,open,Contacted-phone/email-2,7/18/2025,50.00%,TCFB,,,Gary,,,,,,,0
,A,Ohio State,TCCF-HOLIDAY,6/7/2025,6/2/2025,open,Contacted-phone/email-2,7/18/2025,50.00%,TCFB,,,Gary,,,,,,,0
,NO PRIORITY,University Club,annasea,,6/16/2025,,,,,Kaufholds,,,Gary,,,,,,,
,NO PRIORITY,Joes on Jolies,annasea,,6/16/2025,,,,,Kaufholds,,,Gary,,,,,,,
,NO PRIORITY,Crown plaza,annasea,,6/16/2025,,,,,Kaufholds,,,Gary,,,,,,,
,NO PRIORITY,HT Hackney,TCCF-HOLIDAY,6/7/2025,6/16/2025,open,Contacted-phone/email-2,7/18/2025,50.00%,TCFB,,,Gary,,,,,,,0
,NO PRIORITY,HT Hackney,TCCF-HOLIDAY,6/7/2025,6/16/2025,open,Contacted-phone/email-2,7/18/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,The Army and Navy Club,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,The Park at Fourteenth,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,American Culinary Federation,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,American Frozen Food Institute,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,#REF!
,A,Biscottis,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,#REF!
,A,blackpearl hospitality,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Driftwood Hospitality Management,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Elior NA,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Mena Catering,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,The Melting Pot,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Troon - Esplanade Golf & Country Club,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,tryst lounge,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,"Aramark Services, Inc",ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,ARCO Design/Build,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,gekko kitchen commissary inc,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Landings Club,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,RaceTrac,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Tandoori Pizza & Wing Co.,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Army MWR,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Bagel Miller,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Eddie Merlots,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,Exmoor Country Club,ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
,A,"Fireplace Inns, Inc",ANNASEA,5/27/2025,5/26/2025,Open,Sampled/Visited invite-3,9/1/2025,50.00%,Annasea,,,Gary,,,,,,,0
